date,tempr,ap,ws,rh,blizzard
2016-11-02 20:00:00,-5.34,990.35,18.8,45.46,0
2016-11-02 21:00:00,-5.29,990.29,18.66,45.43,0
2016-11-02 22:00:00,-5.24,990.23,18.52,45.4,0
2016-11-02 23:00:00,-5.19,990.17,18.38,45.37,0
2016-11-03 00:00:00,-5.13,990.11,18.24,45.34,0
2016-11-03 01:00:00,-5.08,990.05,18.1,45.31,0
2016-11-03 02:00:00,-5.03,989.99,17.96,45.28,0
2016-11-03 03:00:00,-4.98,989.93,17.82,45.25,0
2016-11-03 04:00:00,-4.93,989.87,17.68,45.22,0
2016-11-03 05:00:00,-4.87,989.81,17.54,45.19,0
2016-11-03 06:00:00,-4.82,989.76,17.39,45.16,0
2016-11-03 07:00:00,-4.77,989.7,17.25,45.13,0
2016-11-03 08:00:00,-4.72,989.64,17.11,45.1,0
2016-11-03 09:00:00,-4.67,989.58,16.97,45.07,0
2016-11-03 10:00:00,-4.62,989.52,16.83,45.04,0
2016-11-03 11:00:00,-4.56,989.46,16.69,45.01,0
2016-11-03 12:00:00,-4.51,989.4,16.55,44.97,0
2016-11-03 13:00:00,-4.46,989.34,16.41,44.94,0
2016-11-03 14:00:00,-4.41,989.28,16.27,44.91,0
2016-11-03 15:00:00,-4.36,989.22,16.13,44.88,0
2016-11-03 16:00:00,-4.3,989.16,15.99,44.85,0
2016-11-03 17:00:00,-4.25,989.1,15.85,44.82,0
2016-11-03 18:00:00,-4.2,989.05,15.7,44.79,0
2016-11-03 19:00:00,-4.15,988.99,15.56,44.76,0
2016-11-03 20:00:00,-4.1,988.93,15.42,44.73,0
2016-11-03 21:00:00,-4.05,988.87,15.28,44.7,0
2016-11-03 22:00:00,-3.99,988.81,15.14,44.67,0
2016-11-03 23:00:00,-3.94,988.75,15.0,44.64,0
2016-11-04 00:00:00,-3.89,988.69,14.86,44.61,0
2016-11-04 01:00:00,-3.59,988.56,17.26,44.47,0
2016-11-04 02:00:00,-3.82,988.5,18.87,43.57,0
2016-11-04 03:00:00,-3.85,988.43,18.93,44.03,0
2016-11-04 04:00:00,-3.71,988.21,20.43,44.33,0
2016-11-04 05:00:00,-3.44,988.19,18.3,43.71,0
2016-11-04 06:00:00,-2.78,988.22,13.82,43.09,0
2016-11-04 07:00:00,-2.58,988.08,10.36,46.99,0
2016-11-04 08:00:00,-1.9,987.73,2.88,47.59,0
2016-11-04 09:00:00,-1.76,987.36,2.17,45.48,0
2016-11-04 10:00:00,-1.67,986.86,2.79,42.89,0
2016-11-04 11:00:00,-2.02,986.25,3.37,44.04,0
2016-11-04 12:00:00,-2.32,985.63,4.15,45.31,0
2016-11-04 13:00:00,-2.97,985.02,9.19,47.8,0
2016-11-04 14:00:00,-3.5,984.26,11.85,42.7,0
2016-11-04 15:00:00,-3.88,983.51,14.74,39.23,0
2016-11-04 16:00:00,-4.54,982.76,15.58,39.01,0
2016-11-04 17:00:00,-5.23,981.88,20.04,41.02,0
2016-11-04 18:00:00,-5.84,981.17,22.42,43.01,0
2016-11-04 19:00:00,-6.82,980.51,27.48,44.94,0
2016-11-04 20:00:00,-7.35,979.74,28.9,44.05,0
2016-11-04 21:00:00,-7.86,978.67,27.59,45.13,0
2016-11-04 22:00:00,-7.95,977.46,26.75,44.69,0
2016-11-04 23:00:00,-6.84,976.53,21.71,40.8,0
2016-11-05 00:00:00,-6.65,976.53,21.66,41.22,0
2016-11-05 01:00:00,-6.46,976.52,21.6,41.64,0
2016-11-05 02:00:00,-6.27,976.52,21.55,42.06,0
2016-11-05 03:00:00,-6.07,976.51,21.49,42.48,0
2016-11-05 04:00:00,-5.88,976.51,21.44,42.9,0
2016-11-05 05:00:00,-5.69,976.5,21.38,43.32,0
2016-11-05 06:00:00,-5.5,976.5,21.33,43.74,0
2016-11-05 07:00:00,-5.31,976.49,21.27,44.16,0
2016-11-05 08:00:00,-5.12,976.49,21.22,44.58,0
2016-11-05 09:00:00,-4.92,976.48,21.17,45.0,0
2016-11-05 10:00:00,-4.73,976.48,21.11,45.42,0
2016-11-05 11:00:00,-4.54,976.47,21.06,45.84,0
2016-11-05 12:00:00,-4.35,976.47,21.0,46.27,0
2016-11-05 13:00:00,-4.16,976.46,20.95,46.69,0
2016-11-05 14:00:00,-3.97,976.46,20.89,47.11,0
2016-11-05 15:00:00,-3.77,976.45,20.84,47.53,0
2016-11-05 16:00:00,-3.58,976.45,20.79,47.95,0
2016-11-05 17:00:00,-3.39,976.44,20.73,48.37,0
2016-11-05 18:00:00,-3.2,976.44,20.68,48.79,0
2016-11-05 19:00:00,-3.01,976.43,20.62,49.21,0
2016-11-05 20:00:00,-2.82,976.43,20.57,49.63,0
2016-11-05 21:00:00,-2.62,976.42,20.51,50.05,0
2016-11-05 22:00:00,-2.43,976.42,20.46,50.47,0
2016-11-05 23:00:00,-2.24,976.41,20.4,50.89,0
2016-11-06 00:00:00,-2.05,976.41,20.35,51.31,0
2016-11-06 01:00:00,-1.57,977.03,20.21,52.88,0
2016-11-06 02:00:00,-1.23,977.56,20.13,51.47,0
2016-11-06 03:00:00,-1.02,978.07,17.24,55.72,0
2016-11-06 04:00:00,-0.62,978.59,15.56,57.18,0
2016-11-06 05:00:00,0.02,978.86,14.59,54.33,0
2016-11-06 06:00:00,0.24,979.14,12.08,57.15,0
2016-11-06 07:00:00,0.75,979.24,12.32,53.41,0
2016-11-06 08:00:00,1.17,979.47,13.09,55.39,0
2016-11-06 09:00:00,1.55,979.61,8.19,55.39,0
2016-11-06 10:00:00,1.33,979.87,8.79,57.38,0
2016-11-06 11:00:00,0.69,980.49,10.84,66.44,0
2016-11-06 12:00:00,0.49,980.94,11.94,68.17,0
2016-11-06 13:00:00,0.7,981.3,16.79,58.89,0
2016-11-06 14:00:00,0.44,981.13,5.61,59.59,0
2016-11-06 15:00:00,-0.03,980.76,10.87,50.66,0
2016-11-06 16:00:00,-0.82,980.51,15.2,46.29,0
2016-11-06 17:00:00,-0.6,980.44,9.71,45.59,0
2016-11-06 18:00:00,-2.2,980.14,18.27,47.83,0
2016-11-06 19:00:00,-3.57,979.67,24.92,48.52,0
2016-11-06 20:00:00,-4.04,979.42,25.1,49.79,0
2016-11-06 21:00:00,-4.0,979.13,24.98,47.29,0
2016-11-06 22:00:00,-3.69,978.92,20.49,48.4,0
2016-11-06 23:00:00,-3.25,978.46,22.47,48.02,0
2016-11-07 00:00:00,-3.24,978.51,22.51,48.05,0
2016-11-07 01:00:00,-3.22,978.56,22.55,48.08,0
2016-11-07 02:00:00,-3.21,978.61,22.59,48.11,0
2016-11-07 03:00:00,-3.2,978.66,22.63,48.14,0
2016-11-07 04:00:00,-3.18,978.72,22.66,48.17,0
2016-11-07 05:00:00,-3.17,978.77,22.7,48.21,0
2016-11-07 06:00:00,-3.16,978.82,22.74,48.24,0
2016-11-07 07:00:00,-3.14,978.87,22.78,48.27,0
2016-11-07 08:00:00,-3.13,978.92,22.82,48.3,0
2016-11-07 09:00:00,-3.12,978.97,22.86,48.33,0
2016-11-07 10:00:00,-3.11,979.02,22.9,48.36,0
2016-11-07 11:00:00,-3.09,979.07,22.94,48.39,0
2016-11-07 12:00:00,-3.08,979.12,22.98,48.42,0
2016-11-07 13:00:00,-3.07,979.17,23.02,48.45,0
2016-11-07 14:00:00,-3.05,979.23,23.05,48.48,0
2016-11-07 15:00:00,-3.04,979.28,23.09,48.51,0
2016-11-07 16:00:00,-3.03,979.33,23.13,48.55,0
2016-11-07 17:00:00,-3.01,979.38,23.17,48.58,0
2016-11-07 18:00:00,-3.0,979.43,23.21,48.61,0
2016-11-07 19:00:00,-2.99,979.48,23.25,48.64,0
2016-11-07 20:00:00,-2.97,979.53,23.29,48.67,0
2016-11-07 21:00:00,-2.96,979.58,23.33,48.7,0
2016-11-07 22:00:00,-2.95,979.63,23.37,48.73,0
2016-11-07 23:00:00,-2.93,979.68,23.41,48.76,0
2016-11-08 00:00:00,-2.92,979.74,23.44,48.79,0
2016-11-08 01:00:00,-2.91,979.79,23.48,48.82,0
2016-11-08 02:00:00,-2.89,979.84,23.52,48.85,0
2016-11-08 03:00:00,-2.88,979.89,23.56,48.89,0
2016-11-08 04:00:00,-2.87,979.94,23.6,48.92,0
2016-11-08 05:00:00,-2.85,979.99,23.64,48.95,0
2016-11-08 06:00:00,-2.84,980.04,23.68,48.98,0
2016-11-08 07:00:00,-2.83,980.09,23.72,49.01,0
2016-11-08 08:00:00,-2.82,980.14,23.76,49.04,0
2016-11-08 09:00:00,-2.8,980.2,23.79,49.07,0
2016-11-08 10:00:00,-2.79,980.25,23.83,49.1,0
2016-11-08 11:00:00,-2.78,980.3,23.87,49.13,0
2016-11-08 12:00:00,-2.76,980.35,23.91,49.16,0
2016-11-08 13:00:00,-2.75,980.4,23.95,49.19,0
2016-11-08 14:00:00,-2.74,980.45,23.99,49.22,0
2016-11-08 15:00:00,-2.72,980.5,24.03,49.26,0
2016-11-08 16:00:00,-2.71,980.55,24.07,49.29,0
2016-11-08 17:00:00,-2.7,980.6,24.11,49.32,0
2016-11-08 18:00:00,-2.68,980.65,24.15,49.35,0
2016-11-08 19:00:00,-2.67,980.71,24.18,49.38,0
2016-11-08 20:00:00,-2.66,980.76,24.22,49.41,0
2016-11-08 21:00:00,-2.64,980.81,24.26,49.44,0
2016-11-08 22:00:00,-2.63,980.86,24.3,49.47,0
2016-11-08 23:00:00,-2.62,980.91,24.34,49.5,0
2016-11-09 00:00:00,-2.6,980.96,24.38,49.53,0
2016-11-09 01:00:00,-2.59,981.01,24.42,49.56,0
2016-11-09 02:00:00,-2.58,981.06,24.46,49.6,0
2016-11-09 03:00:00,-2.57,981.11,24.5,49.63,0
2016-11-09 04:00:00,-2.55,981.16,24.54,49.66,0
2016-11-09 05:00:00,-2.54,981.22,24.57,49.69,0
2016-11-09 06:00:00,-2.53,981.27,24.61,49.72,0
2016-11-09 07:00:00,-2.51,981.32,24.65,49.75,0
2016-11-09 08:00:00,-2.5,981.37,24.69,49.78,0
2016-11-09 09:00:00,-2.49,981.42,24.73,49.81,0
2016-11-09 10:00:00,-2.47,981.47,24.77,49.84,0
2016-11-09 11:00:00,-2.46,981.52,24.81,49.87,0
2016-11-09 12:00:00,-2.45,981.57,24.85,49.9,0
2016-11-09 13:00:00,-2.43,981.62,24.89,49.94,0
2016-11-09 14:00:00,-2.42,981.68,24.92,49.97,0
2016-11-09 15:00:00,-2.41,981.73,24.96,50.0,0
2016-11-09 16:00:00,-2.39,981.78,25.0,50.03,0
2016-11-09 17:00:00,-2.38,981.83,25.04,50.06,0
2016-11-09 18:00:00,-2.37,981.88,25.08,50.09,0
2016-11-09 19:00:00,-2.35,981.93,25.12,50.12,0
2016-11-09 20:00:00,-2.34,981.98,25.16,50.15,0
2016-11-09 21:00:00,-2.33,982.03,25.2,50.18,0
2016-11-09 22:00:00,-2.31,982.08,25.24,50.21,0
2016-11-09 23:00:00,-2.3,982.13,25.28,50.24,0
2016-11-10 00:00:00,-2.29,982.19,25.31,50.28,0
2016-11-10 01:00:00,-2.28,982.24,25.35,50.31,0
2016-11-10 02:00:00,-2.26,982.29,25.39,50.34,0
2016-11-10 03:00:00,-2.25,982.34,25.43,50.37,0
2016-11-10 04:00:00,-2.24,982.39,25.47,50.4,0
2016-11-10 05:00:00,-2.22,982.44,25.51,50.43,0
2016-11-10 06:00:00,-2.21,982.49,25.55,50.46,0
2016-11-10 07:00:00,-2.2,982.54,25.59,50.49,0
2016-11-10 08:00:00,-2.18,982.59,25.63,50.52,0
2016-11-10 09:00:00,-2.17,982.64,25.67,50.55,0
2016-11-10 10:00:00,-2.16,982.7,25.7,50.58,0
2016-11-10 11:00:00,-2.14,982.75,25.74,50.62,0
2016-11-10 12:00:00,-2.13,982.8,25.78,50.65,0
2016-11-10 13:00:00,-2.12,982.85,25.82,50.68,0
2016-11-10 14:00:00,-2.1,982.9,25.86,50.71,0
2016-11-10 15:00:00,-2.09,982.95,25.9,50.74,0
2016-11-10 16:00:00,-2.08,983.0,25.94,50.77,0
2016-11-10 17:00:00,-2.06,983.05,25.98,50.8,0
2016-11-10 18:00:00,-2.05,983.1,26.02,50.83,0
2016-11-10 19:00:00,-2.04,983.16,26.05,50.86,0
2016-11-10 20:00:00,-2.02,983.21,26.09,50.89,0
2016-11-10 21:00:00,-2.01,983.26,26.13,50.92,0
2016-11-10 22:00:00,-2.0,983.31,26.17,50.96,0
2016-11-10 23:00:00,-1.99,983.36,26.21,50.99,0
2016-11-11 00:00:00,-1.97,983.41,26.25,51.02,0
2016-11-11 01:00:00,-1.96,983.46,26.29,51.05,0
2016-11-11 02:00:00,-1.95,983.51,26.33,51.08,0
2016-11-11 03:00:00,-1.93,983.56,26.37,51.11,0
2016-11-11 04:00:00,-1.92,983.61,26.41,51.14,0
2016-11-11 05:00:00,-1.91,983.67,26.44,51.17,0
2016-11-11 06:00:00,-1.89,983.72,26.48,51.2,0
2016-11-11 07:00:00,-1.88,983.77,26.52,51.23,0
2016-11-11 08:00:00,-1.87,983.82,26.56,51.26,0
2016-11-11 09:00:00,-1.85,983.87,26.6,51.3,0
2016-11-11 10:00:00,-1.84,983.92,26.64,51.33,0
2016-11-11 11:00:00,-1.83,983.97,26.68,51.36,0
2016-11-11 12:00:00,-1.81,984.02,26.72,51.39,0
2016-11-11 13:00:00,-1.8,984.07,26.76,51.42,0
2016-11-11 14:00:00,-1.79,984.12,26.8,51.45,0
2016-11-11 15:00:00,-1.77,984.18,26.83,51.48,0
2016-11-11 16:00:00,-1.76,984.23,26.87,51.51,0
2016-11-11 17:00:00,-1.75,984.28,26.91,51.54,0
2016-11-11 18:00:00,-1.74,984.33,26.95,51.57,0
2016-11-11 19:00:00,-1.72,984.38,26.99,51.6,0
2016-11-11 20:00:00,-1.71,984.43,27.03,51.63,0
2016-11-11 21:00:00,-1.7,984.48,27.07,51.67,0
2016-11-11 22:00:00,-1.68,984.53,27.11,51.7,0
2016-11-11 23:00:00,-1.67,984.58,27.15,51.73,0
2016-11-12 00:00:00,-1.66,984.64,27.18,51.76,0
2016-11-12 01:00:00,-1.64,984.69,27.22,51.79,0
2016-11-12 02:00:00,-1.63,984.74,27.26,51.82,0
2016-11-12 03:00:00,-1.62,984.79,27.3,51.85,0
2016-11-12 04:00:00,-1.6,984.84,27.34,51.88,0
2016-11-12 05:00:00,-1.59,984.89,27.38,51.91,0
2016-11-12 06:00:00,-1.58,984.94,27.42,51.94,0
2016-11-12 07:00:00,-1.56,984.99,27.46,51.97,0
2016-11-12 08:00:00,-1.55,985.04,27.5,52.01,0
2016-11-12 09:00:00,-1.54,985.09,27.54,52.04,0
2016-11-12 10:00:00,-1.52,985.15,27.57,52.07,0
2016-11-12 11:00:00,-1.51,985.2,27.61,52.1,0
2016-11-12 12:00:00,-1.5,985.25,27.65,52.13,0
2016-11-12 13:00:00,-1.48,985.3,27.69,52.16,0
2016-11-12 14:00:00,-1.47,985.35,27.73,52.19,0
2016-11-12 15:00:00,-1.46,985.4,27.77,52.22,0
2016-11-12 16:00:00,-1.45,985.45,27.81,52.25,0
2016-11-12 17:00:00,-1.43,985.5,27.85,52.28,0
2016-11-12 18:00:00,-1.42,985.55,27.89,52.31,0
2016-11-12 19:00:00,-1.41,985.6,27.93,52.35,0
2016-11-12 20:00:00,-1.39,985.66,27.96,52.38,0
2016-11-12 21:00:00,-1.38,985.71,28.0,52.41,0
2016-11-12 22:00:00,-1.37,985.76,28.04,52.44,0
2016-11-12 23:00:00,-1.35,985.81,28.08,52.47,0
2016-11-13 00:00:00,-1.34,985.86,28.12,52.5,0
2016-11-13 01:00:00,-0.6,986.53,26.54,50.63,0
2016-11-13 02:00:00,0.02,987.37,18.47,52.67,0
2016-11-13 03:00:00,0.65,987.86,18.98,53.16,0
2016-11-13 04:00:00,1.26,988.16,23.38,52.45,0
2016-11-13 05:00:00,2.11,988.63,21.2,51.62,0
2016-11-13 06:00:00,3.08,989.45,18.54,51.01,0
2016-11-13 07:00:00,3.64,990.2,13.39,50.1,0
2016-11-13 08:00:00,3.76,990.84,11.36,51.21,0
2016-11-13 09:00:00,4.09,991.29,8.13,50.7,0
2016-11-13 10:00:00,4.11,991.73,13.72,51.26,0
2016-11-13 11:00:00,3.69,992.6,10.84,58.63,0
2016-11-13 12:00:00,3.39,993.34,7.53,61.12,0
2016-11-13 13:00:00,2.59,993.92,7.95,65.47,0
2016-11-13 14:00:00,2.13,994.27,12.85,66.68,0
2016-11-13 15:00:00,1.76,995.0,12.81,66.65,0
2016-11-13 16:00:00,0.45,995.46,13.51,65.29,0
2016-11-13 17:00:00,0.53,995.7,16.98,55.83,0
2016-11-13 18:00:00,0.7,995.7,22.38,48.53,0
2016-11-13 19:00:00,-0.41,996.28,20.37,49.06,0
2016-11-13 20:00:00,-0.31,996.69,20.6,46.52,0
2016-11-13 21:00:00,-0.28,996.87,20.24,45.9,0
2016-11-13 22:00:00,-0.5,996.83,20.65,46.74,0
2016-11-13 23:00:00,-0.18,997.07,19.94,44.94,0
2016-11-14 00:00:00,0.04,997.06,24.63,44.01,0
2016-11-14 01:00:00,0.71,997.23,29.33,42.29,0
2016-11-14 02:00:00,1.14,997.19,34.02,41.07,0
2016-11-14 03:00:00,1.42,997.25,38.71,42.13,0
2016-11-14 04:00:00,1.91,997.13,43.41,44.77,0
2016-11-14 05:00:00,2.46,996.82,48.1,44.76,0
2016-11-14 06:00:00,2.75,996.68,44.35,42.86,0
2016-11-14 07:00:00,2.7,996.67,35.17,41.5,0
2016-11-14 08:00:00,2.91,996.73,50.45,43.53,0
2016-11-14 09:00:00,2.61,996.87,50.55,48.3,0
2016-11-14 10:00:00,-14.09,963.74,49.86,28.86,0
2016-11-14 11:00:00,2.68,996.76,49.16,44.63,0
2016-11-14 12:00:00,2.89,996.36,48.47,51.6,0
2016-11-14 13:00:00,3.04,996.09,47.77,52.41,0
2016-11-14 14:00:00,2.41,995.92,47.08,54.93,0
2016-11-14 15:00:00,1.28,996.11,46.39,55.42,0
